L1,L2,L3,L4,R1,R2,R3,R4
10878.4,9641.2,25514.9,15284.5,12827,11380.9,17160.4,7109.4
10791.4,9625.5,25641.4,15464.5,12764.7,11325.7,17118.3,7058.3
10704.3,9603.4,25953.8,15647.5,12690.7,11266,17069.6,7002.7
10607.5,9575.4,26104.3,16074.9,12631.2,11212.5,17013.7,6947.2
10509,9547.1,26243.1,16277.8,12563.7,11159.1,16951.2,6887.1
10407.1,9521.5,26381.1,16485.9,12497.9,11056.7,16869.6,6816
10407.1,9521.5,26381.1,16485.9,12497.9,11056.7,16869.6,6816
10201.9,9460.7,26666.1,16906.6,12372,10957.2,16666.1,6714.9
10129.2,9442.1,26790.1,17089.2,12296.6,10907.9,16613.3,6680.1
10089.6,9441.3,26896.2,17216.7,12216.9,10865,16567.9,6654.7
10069.9,9442.8,26966.3,17309.6,12146.6,10829.4,16540.1,6629.8
10031.5,9436.5,27022.1,17398.6,12092.4,10803.9,16508.7,6620.8
9967.4,9416,27072.7,17498.3,12016.3,10766.5,16482.7,6593.4
9903.7,9388.7,27123,17588.7,11982.2,10743.7,16494.6,6613.1
9832.5,9356.3,27159.1,17661.3,11948.4,10725.5,16530.5,6645.8
9752.3,9276,27211.7,17736.8,11917.2,10721.2,16569.6,6678
9669.9,9235.6,27230.5,17803.1,11898,10721.2,16602.8,6704.2
9577.2,9195.3,27233.2,17862.2,11898,10739.8,16633,6730.4
9500,9168.6,27233.2,17900.6,11901.3,10770.1,16637.7,6741
9449,9154.5,27220,17921.8,11916.5,10855,16623,6743.1
9415.9,9146.7,27208.9,17936.5,11937.6,10899,16599.1,6736.8
9415.9,9146.7,27208.9,17936.5,11937.6,10899,16599.1,6736.8
9380.8,9144.2,27149.1,17930.3,11995.5,10978.9,16566.4,6737.7
9376.4,9138.3,27106.4,17890.9,12048.8,11022.9,16569.1,6754.9
9369,9121,27061.7,17849.9,12083.4,11052.6,16615,6779.2
9334.1,9087.2,27008.1,17824.6,12116.6,11078,16665.8,6818.9
9334.1,9087.2,27008.1,17824.6,12116.6,11078,16665.8,6818.9
9334.1,9087.2,27008.1,17824.6,12116.6,11078,16665.8,6818.9
9044.8,8971.6,26804.5,17817.4,12139.4,11159.9,16871.6,6976.6
8975.1,8947.6,26748.4,17834.9,12134.3,11189.7,16948.4,7057.3
8975.1,8947.6,26748.4,17834.9,12134.3,11189.7,16948.4,7057.3
8757,8867.4,26663.7,17855.9,12124.9,11215,17099.9,7282.1
8638.9,8810.1,26618.2,17953.9,12104.5,11215,17197,7381.3
8638.9,8810.1,26618.2,17953.9,12104.5,11215,17197,7381.3
8544.3,8724.6,26569.1,17969,11971.9,11134.4,17355,7512.4
8537.7,8711.8,26573.6,17987.5,11914.7,11102.1,17412.2,7555.8
8537.7,8711.8,26573.6,17987.5,11914.7,11102.1,17412.2,7555.8
8544,8692.7,26611.6,18081,11829.7,11020.2,17454,7579.2
8527.2,8682,26668.5,18158,11787.9,10981.6,17454,7562.9
8527.2,8682,26668.5,18158,11787.9,10981.6,17454,7562.9
8476.1,8660.9,26759.5,18263.6,11729.2,10935.4,17408,7515.4
8320.3,8594,27076,18556.7,11609.3,10794.1,17358.7,7470.5
8320.3,8594,27076,18556.7,11609.3,10794.1,17358.7,7470.5
8263.5,8565.8,27130.9,18648.4,11556.4,10749.9,17361.3,7473.7
8215,8539.8,27253.3,18770.2,11479.3,10680.2,17371.9,7478.5
8215,8539.8,27253.3,18770.2,11479.3,10680.2,17371.9,7478.5
8208.5,8536.9,27314.5,18797.2,11442.1,10635,17351.6,7460.7
8253.8,8554.1,27363.5,18797.2,11384.4,10613.7,17330.1,7437
8353.5,8592.8,27387.6,18774.2,11386,10609.2,17284,7405.4
8481.7,8645.5,27412.6,18690.9,11424.8,10626.4,17194.4,7251.7
8619,8700,27453.1,18608.2,11455,10627.4,17110.3,7179.7
8718.9,8742.8,27479.8,18550.4,11474.5,10643.1,17053.6,7132.7
8806.1,8803.3,27479.8,18498.9,11491.9,10670.9,17026.5,7119
8869.5,8826,27418.2,18451,11508.4,10696,17026.5,7119
8921.4,8843.1,27325.6,18398.7,11512.6,10713.3,17043.6,7147.1
8951.4,8865.5,27174.7,18329.9,11507.1,10732.1,17117.3,7224.4
8982.8,8901.5,26966.9,18208.8,11507.2,10821.8,17247.4,7344.8
9054.8,8957.7,26745.9,17999.3,11525.4,10869.1,17381.2,7461.6
9179.8,9029.3,26539,17713.5,11592.1,10920.6,17492.4,7563.7
9338,9105.3,26343.5,17417.3,11632.8,10986.2,17596.3,7675.2
9501.9,9174.2,26126.9,17154.3,11685.2,11071.4,17658,7754.4
9655.8,9245.7,25890,16889.5,11761.6,11178.9,17702.2,7831.5
9813.2,9319.8,25637.8,16309.3,11849.8,11288.9,17753.3,7913.1
9974.3,9389.2,25397.8,16034.3,11922.6,11479.8,17793.6,7978
10284.6,9529.4,24981.5,15542.8,12046.6,11664.6,17813.1,8048.3
10449.4,9601.9,24588.2,15330.7,12108.7,11750.3,17833.4,8088.3
10594.3,9674.9,24422.4,15106.9,12172,11830.9,17833.4,8140.2
10751,9754.1,24269.4,14875,12241.1,11921.3,17821,8140.2
10943.1,9849.5,24142.8,14656.7,12430.6,12015.1,17748.4,8097.8
11145.9,10025.5,24046.9,14465.9,12548.1,12205.2,17635,8030.4
11326.2,10098.6,23974.7,14304.2,12665.9,12296.4,17521,7960.2
11485.9,10160.9,23922.8,14177.7,12781.2,12374,17400.5,7881.1
11610.9,10215,23900.2,14100.8,12890,12437.6,17261.7,7785
11710.4,10270.2,23900.2,14060.7,12991.6,12484.7,17085.8,7656.7
11814,10328.1,23913.6,14048.3,13067.6,12512.6,16905.6,7511
11923.4,10383.6,23965.6,14048.3,13127.4,12541.8,16722.4,7352.2
12025.5,10442.8,24048.5,14071.9,13187.3,12610,16509.3,7174
12115,10480.5,24273.3,14133.6,13265.6,12646.8,16262,6962.5
12115,10496,24389,14246.7,13326.7,12675.4,16039.1,6776.3
12115,10496,24389,14246.7,13326.7,12675.4,16039.1,6776.3
12095.4,10500.4,24505.5,14393.8,13371.3,12696.7,15850.8,6619.2
11972,10500.3,24683.7,14712.4,13452.4,12738.3,15552.3,6373.7
11901.2,10499.7,24732.2,14843,13478.1,12763.5,15357.5,6280.7
11901.2,10499.7,24732.2,14843,13478.1,12763.5,15357.5,6280.7
11730.2,10464,24842.5,15085.7,13509.5,12813.3,15309.4,6207.2
11625.9,10425.2,24881.9,15199.9,13523.8,12837.4,15314.8,6219.5
11625.9,10425.2,24881.9,15199.9,13523.8,12837.4,15314.8,6219.5
11444.5,10354,24967.5,15397.6,13529.1,12845.1,15351.1,6244.7
11444.5,10354,24967.5,15397.6,13529.1,12845.1,15351.1,6244.7
11392.4,10341.4,25038.4,15509.6,13513.7,12823.4,15326.6,6213.7
11385.9,10363.5,25096.2,15610,13473,12779,15262.4,6150.7
11417.6,10389.5,25192.2,15681.1,13423.2,12692.4,15187.4,6080.1
11445.2,10420.5,25242.3,15802.1,13303.8,12623.5,15117.9,6020.1
11475.3,10442.3,25299.2,15847.8,13214.7,12564.5,15078.1,5984.9
11554.7,10509.9,25340.8,15830,13121.2,12520.6,15061.3,5964.7
11554.7,10509.9,25340.8,15830,13121.2,12520.6,15061.3,5964.7
11691.1,10575.1,25300.5,15734.1,13094.5,12523,15024.7,5938.9
12004.6,10698.8,25229.2,15484,13050.8,12493.7,15005.4,5934.1
12004.6,10698.8,25229.2,15484,13050.8,12493.7,15005.4,5934.1
12175.7,10765.8,25239.5,15398.4,13021.2,12461,14980.3,5910.7
12335.6,10837.1,25272,15334.4,12971.8,12413.6,14935.6,5867.8
12486.3,10906.9,25304,15282.3,12904.9,12357.4,14878.3,5814.8
12621.2,10974.8,25341.2,15254.1,12828.6,12309.8,14762.1,5713.3
12744.3,11041.4,25396.6,15233.9,12685,12267.5,14700.6,5658
12867.7,11107.7,25488.7,15219.9,12627.2,12253.3,14625.7,5596.4
12981.1,11161.2,25528.3,15209.5,12590.5,12235.1,14589.7,5566.7
13070.1,11194.3,25562.6,15193,12567.4,12208.7,14583,5559.1
13129.8,11218.1,25586.4,15176.3,12553.6,12190.8,14565.9,5544.2
13172.9,11230.9,25591.3,15149.5,12557.1,12194.8,14551.8,5532.9
13217.1,11241.2,25573.9,15113.1,12582.5,12215.8,14528.5,5520.1
13265.8,11261.9,25560,15072.2,12610.7,12223.6,14509.8,5504.3
13305.6,11272.3,25553.3,15047.1,12608.2,12198.3,14501.2,5494.1
13312.6,11262.7,25573.1,15043.3,12570.6,12109.1,14520.3,5501.2
13269.7,11250.7,25621.2,15089.6,12521.1,12052.8,14553.9,5514.4
13269.7,11250.7,25621.2,15089.6,12521.1,12052.8,14553.9,5514.4
13269.7,11250.7,25621.2,15089.6,12521.1,12052.8,14553.9,5514.4
13107.1,11203.7,25828,15332.7,12288,11874.5,14625,5518.8
13047.5,11193.7,25893.4,15440.6,12242.6,11811.3,14640.1,5514.1
13011.1,11188.1,25960.8,15532,12213.6,11760,14648.3,5503.1
12965.4,11174.5,26021.9,15633.5,12187.1,11640.9,14669.1,5509.4
12932.6,11161.7,26093.3,15724,12144.4,11594.6,14713.6,5573.6
12869.7,11136.3,26125.5,15945.1,12102.8,11544.9,14910.8,5640.6
12780.7,11100.4,26123.9,16029.9,12047.5,11468.2,15059.6,5738.5
12662.6,11047.4,26106.9,16087.4,11957,11362.5,15220.6,5848.9
12531,10989.1,26094.1,16150.4,11841.9,11243.9,15385.7,5964.8
12403.5,10884.2,26087.8,16231.7,11724,11126.8,15575.4,6108.3
12403.5,10884.2,26087.8,16231.7,11724,11126.8,15575.4,6108.3
12160.6,10836.8,26075.2,16290.2,11514.8,11033.8,15743.7,6238.5
11951.1,10777.2,26033.9,16406.1,11386.9,10892.8,16044.4,6472
11861.8,10749,26040.1,16491,11308.4,10835,16198.4,6579.2
11745.2,10712.5,26056.5,16591.3,11219.1,10764.1,16392.8,6721.3
11745.2,10712.5,26056.5,16591.3,11219.1,10764.1,16392.8,6721.3
11479.9,10605.7,25963.4,16734.4,11000.8,10581.8,16850.1,7019.6
11310.3,10526.1,25890.7,16779.9,10880,10478,17150.8,7227.6
11310.3,10526.1,25890.7,16779.9,10880,10478,17150.8,7227.6
11144.5,10445.7,25827.2,16817.4,10757.5,10297.4,17435.3,7443
10935,10359.9,25692.5,16870.3,10600.4,10213.3,17733.6,7670.4
10935,10359.9,25692.5,16870.3,10600.4,10213.3,17733.6,7670.4
10837.2,10320.4,25654.5,16851.4,10520.2,10202.3,17837.1,7733.9
10751.4,10284.5,25644.2,16851.4,10491.6,10198.5,17930.7,7839.2
10710.5,10267.5,25651.2,16876,10461.4,10182.9,17984.4,7848.7
10707.3,10267.8,25674.6,16911.1,10417.2,10149.2,18001.9,7862.5
10689,10274.4,25827.5,17038.6,10290.7,9945.5,18084.4,7878.6
10689,10274.4,25827.5,17038.6,10290.7,9945.5,18084.4,7878.6
10643.6,10246.8,25884.8,17104.2,10218.5,9875.3,18148.3,7906.1
10451.9,10182.4,26010.9,17316.2,10077.8,9787.5,18239.5,7940
10451.9,10182.4,26010.9,17316.2,10077.8,9787.5,18239.5,7940
10355,10161.4,26085,17436.1,10016.9,9769.3,18239.5,7940
10291.5,10151.2,26184.4,17568,9983,9761.9,18190,7894.2
10291.5,10151.2,26184.4,17568,9983,9761.9,18190,7894.2
10297.1,10229.2,26422.2,17841.8,9784.8,9587.1,18138.3,7796
10336.7,10267.4,26514.7,18036.3,9664,9455.3,18138.3,7769
10351.8,10292.1,26595.8,18130.2,9545.5,9327.6,18144.5,7769
10363.8,10309.5,26656,18204.6,9428.6,9220.8,18183.6,7773
10355.8,10324.7,26695.9,18249.4,9346.9,9156.4,18232.8,7798.3
10357.3,10351.6,26698.4,18249.4,9317.6,9139.4,18258.4,7821.4
10389.8,10385.1,26656.2,18233.8,9317.6,9174.3,18248.9,7834.1
10389.8,10385.1,26656.2,18233.8,9317.6,9174.3,18248.9,7834.1
10452.3,10431.2,26467,18093.2,9409.7,9310.9,18197.8,7885.9
10452.3,10431.2,26467,18093.2,9409.7,9310.9,18197.8,7885.9
10389,10413.2,26226.7,17925,9570.8,9399.6,18277.3,7993.7
10337,10394.3,26138,17891.1,9616.9,9422.9,18432.7,8063.1
10297.7,10364.6,26052.5,17867.8,9628.6,9447.7,18510.4,8141.5
10297.7,10364.6,26052.5,17867.8,9628.6,9447.7,18510.4,8141.5
10260,10361,25949.8,17822.1,9648.5,9508.7,18579,8209.9
10257.5,10381,25741.4,17660.8,9758.7,9724.9,18630.9,8285.7
10294.9,10383,25666.1,17596.9,9903.8,9873.3,18573.3,8285.7
10319.1,10387.2,25607.7,17551.6,10050,9995.4,18408.7,8225.7
10314.1,10392.1,25607.7,17549.2,10164.1,10087.7,18224.9,8124.3
10308.8,10402.4,25630.6,17549.2,10239.7,10142.1,18052.6,8014.7
10327,10420.1,25696.6,17578.6,10277.2,10163.2,17877.1,7899.5
10358.9,10433.7,25797.4,17640.3,10285.1,10150.5,17696.8,7776.4
10358.9,10433.7,25797.4,17640.3,10285.1,10150.5,17696.8,7776.4
10412.7,10464.4,26101.5,17861.8,10182.1,10028.5,17378.6,7507.1
10433.5,10484.2,26276.7,18015.2,10080,9952.6,17302.3,7400.5
10420.9,10532.6,26631.5,18401.6,9807.9,9756.8,17279.3,7244.7
10430.2,10555.7,26770.3,18587.3,9674.9,9517.9,17286.4,7217.8
10457.2,10588.9,26873.2,18722.9,9539.6,9411.1,17288.5,7194
10498.7,10626.7,26951.8,18807.3,9426.5,9311.7,17288.5,7186.6
10518.7,10649.5,27051.3,18922.4,9333.3,9213.9,17342.6,7185.5
10518.7,10649.5,27051.3,18922.4,9333.3,9213.9,17342.6,7185.5
10518.7,10653.4,27093.7,18987.5,9244,9101.4,17407.5,7192.8
10465.1,10604.4,27153.6,19127.9,9021.3,8855.1,17665,7294.1
10405,10571.1,27176.8,19148.6,8816.7,8615.5,17835.9,7374
10405,10571.1,27176.8,19148.6,8816.7,8615.5,17835.9,7374
10329,10510.2,27180.1,19182.8,8655,8364.9,18182.7,7516.6
10308.7,10482.3,27180.7,19185.6,8577.1,8256.6,18363.7,7601.2
10308.7,10482.3,27180.7,19185.6,8577.1,8256.6,18363.7,7601.2
10340.9,10468.7,27104.4,19116,8531.2,8185.3,18659.2,7768.1
10366.3,10472.3,27053.9,19014.4,8550.3,8188.3,18665.3,7795.7
10366.3,10472.3,27053.9,19014.4,8550.3,8188.3,18665.3,7795.7
10429.8,10472.3,26965.6,18838.4,8680.2,8457.1,18665.3,7795.7
10623.3,10499.2,26690.8,18436.8,9103.7,8794.2,18418,7576.3
10623.3,10499.2,26690.8,18436.8,9103.7,8794.2,18418,7576.3
10732.3,10513.3,26637,18246.9,9322,8955.2,18243.5,7462.4
10861.9,10501.8,26592.7,17981.4,9850.2,9250.1,17886.3,7240.5
10861.9,10501.8,26592.7,17981.4,9850.2,9250.1,17886.3,7240.5
10935.5,10500.2,26634.6,17913.3,9927.2,9336.8,17735.3,7140.1
11139.9,10599.2,26711.7,17847.4,10066.6,9554.9,17396.4,6908
11139.9,10599.2,26711.7,17847.4,10066.6,9554.9,17396.4,6908
11246.4,10645.2,26713.5,17782.8,10163.3,9677.6,17032,6803.7
11353.5,10692.7,26683.9,17684.3,10286.7,9828.8,16839.3,6708.6
11353.5,10692.7,26683.9,17684.3,10286.7,9828.8,16839.3,6708.6
11546,10772.7,26579.4,17488.4,10627.6,10153.1,16424.4,6513
11576.1,10772.7,26470.1,17360.7,10801,10294.9,16216.7,6403.1
11576.1,10772.7,26470.1,17360.7,10801,10294.9,16216.7,6403.1
11513.9,10706.3,26131.6,17140.1,11482.6,10814.3,15965,6275.7
11513.9,10706.3,26131.6,17140.1,11482.6,10814.3,15965,6275.7
11148.1,10523.4,25806.4,17020.9,12063.2,11299.1,15799.6,6222.1
10905.8,10412.4,25572.4,16940.9,12436.6,11614.2,15728.4,6203.9
10646.4,10291.1,25292.7,16854.2,12874.9,11973.1,15659.5,6184.1
10381.7,10161,24939.1,16690.9,13392.2,12379.4,15594.6,6183.2
10112.1,10023.5,24500.7,16423.3,14006.3,12869.3,15553.2,6199.9
9840.7,9878.9,23959.1,16055.4,14727.5,14119,15533.6,6237
9605.1,9732.1,23310.4,15624.5,15523.2,14733.8,15483.2,6274.9
9605.1,9732.1,23310.4,15624.5,15523.2,14733.8,15483.2,6274.9
9196.4,9455.4,22208.1,14828.7,16997.4,15783.2,15327.7,6231.8
9036.6,9207.1,21431,14525.2,18208.7,16251,15234,6180.3
8868.6,9089.2,21073.3,14256.7,18729.1,16674.8,15116.4,6113
8693.9,8982.7,20762.2,14010.9,19193.2,17050.3,14884,6062.6
8527.2,8896.9,20517.7,13803.5,19615,17676.8,14780.2,6021.3
8387.1,8817.3,20314.8,13623.3,19971.1,17927,14673.6,5958.9
8387.1,8817.3,20314.8,13623.3,19971.1,17927,14673.6,5958.9
8142.5,8641.3,19949.1,13338.3,20552.5,18325.4,14552.9,5904.9
8018.7,8562,19765.9,13205.4,20802.4,18494.6,14550.8,5930.5
7731,8471.8,19577.2,13057.9,21019.3,18635.7,14588.6,5995.2
7731,8471.8,19577.2,13057.9,21019.3,18635.7,14588.6,5995.2
7572.1,8304,19189.6,12714,21291.1,18878.3,14705.1,6176.9
7562.9,8258.1,19085.7,12558.9,21353.1,18906.6,14741.1,6268.7
7585.2,8246.8,19078.7,12484,21274,18921.1,14737.5,6313.6
7604.3,8256.6,19243.2,12517.4,21185.7,18936.1,14691.5,6283.2
7598.2,8262,19345.4,12625.1,21073,18964.3,14650,6267.7
7598.2,8262,19345.4,12625.1,21073,18964.3,14650,6267.7
7463.3,8227.3,19409.5,12886.3,20903.9,18973,14695.8,6413.7
7372.3,8191.8,19437.6,13009.9,20790.3,18946.3,14796,6526.9
7372.3,8191.8,19437.6,13009.9,20790.3,18946.3,14796,6526.9
7334.5,8167.8,19506.3,13184.3,20494.6,18815.3,14963.6,6668.8
7334.5,8167.8,19506.3,13184.3,20494.6,18815.3,14963.6,6668.8
7347.3,8184.9,19578.2,13258.8,20292.7,18701.3,15026.1,6717.1
7491.4,8317.8,19967.8,13658.9,19711,18272.8,15089,6719.5
7628.7,8437.4,20265.1,13869,18853.2,17970.8,15106.4,6710.2
7628.7,8437.4,20265.1,13869,18853.2,17970.8,15106.4,6710.2
7799,8579.3,20584.7,14091.7,18356.5,17272.7,15113.6,6692.1
8182.9,8879.3,21729.4,14613.4,17311.8,16506.5,15115.9,6609.7
8182.9,8879.3,21729.4,14613.4,17311.8,16506.5,15115.9,6609.7
8356.2,9012.8,22127.2,14929.7,16787.5,16111,15122,6569.1
8633.2,9226.9,22872.7,15611.5,15812.9,15346.5,15206.8,6514.7
8633.2,9226.9,22872.7,15611.5,15812.9,15346.5,15206.8,6514.7
8766.8,9336.7,23200.5,15895.8,15371.1,14993.8,15235.6,6479.7
9077.3,9575.9,23744.9,16306.8,14659.8,14164.2,15216.3,6371.6
9077.3,9575.9,23744.9,16306.8,14659.8,14164.2,15216.3,6371.6
9266.6,9709.4,23972.5,16465.9,14353.8,13927.5,15182.1,6323.6
9434.5,9819.8,24176.6,16624.3,13791.1,13713.9,15161,6280
9600.4,9981.1,24475.4,16941.3,13364,13404,15166.1,6248.9
9600.4,9981.1,24475.4,16941.3,13364,13404,15166.1,6248.9
9611.8,9999.6,24599.8,17095.6,13193.9,13275.2,15211,6279.8
9611.8,10004.2,24837.5,17288.1,13019.1,12975.2,15305.4,6358.4
9605.6,10004.4,24953.7,17429.5,12817.7,12783.4,15426.7,6439.1
9603.2,10005.6,25077.6,17532.3,12595.7,12592.9,15668.5,6519.4
9614.1,10005.8,25195.4,17625,12391.2,12427.7,15806.9,6603
9626.8,9999,25296.9,17710.7,12216.1,12292.5,15906.2,6674.3
9622.6,9989.4,25398,17810.9,12064.7,12162.7,15975.1,6719.3
9602.7,9985.9,25500.3,17933.8,11928.5,12034.8,16023.8,6740.2
9590.1,9990.5,25609.1,18064.3,11689.1,11773.8,16056.8,6739.1
9593.7,9999.6,25712,18182.6,11622.6,11641.3,16070.5,6719.3
9615.3,9999,25811,18255.3,11577.5,11513.5,16078.5,6653.9
9632.7,9978.6,25928.1,18315.8,11549.5,11395,16092.1,6620.9
9626.2,9951.4,26051.1,18406.6,11531.4,11284.7,16093.1,6569.1
9614.9,9934,26170,18507.3,11516.2,11193.4,16083.2,6500.8
9601.1,9918.8,26354.4,18713.4,11484,11105.5,16078.1,6440.2
9567.6,9903.4,26443.5,18805.9,11446.2,10967.9,16091.1,6399.8
9528,9888,26521.4,18867.6,11410.4,10916.6,16130,6383.8
9505,9867.7,26606.3,18907,11376.8,10868.7,16192.8,6374.3
9522.9,9871.9,26696.1,18909,11349,10806.8,16245.1,6341.4
9636,9888.1,26788.1,18905.2,11347.7,10725.3,16251.2,6272.8
9693.7,9904.4,26896.6,18921.3,11358.7,10637.3,16209.3,6175
9751.2,9924,27021.8,18959.4,11359.5,10545.6,16124.1,6052.1
9803.9,9951.1,27149.2,19030.2,11353.3,10396,16033.3,5932.9
9847.8,9976.4,27257,19123.4,11363.3,10364.7,15828.1,5818.3
9881.3,9993.7,27361.8,19202.2,11379.8,10338.9,15721,5706.1
9904.6,10001.8,27459.2,19261.2,11382.3,10300.4,15636.3,5618.6
9921.8,10004.7,27596.2,19306.6,11346.3,10256.6,15589.1,5579.3
9926.1,10008.9,27612.7,19358.7,11284.9,10219.1,15580.3,5553.9
9926.1,10008.9,27612.7,19358.7,11284.9,10219.1,15580.3,5553.9
9846.9,10000.8,27609.6,19441.6,11166.1,10185.8,15666.2,5653.2
9790.8,9978.6,27575.9,19447.6,11142.7,10203.8,15752.3,5724
9790.8,9978.6,27575.9,19447.6,11142.7,10203.8,15752.3,5724
9734.5,9958.5,27503.1,19447.6,11156.7,10246.5,15833.9,5797.8
9691.2,9945.7,27403.5,19405.8,11197.9,10316.4,15903,5866
9652.4,9933.8,27287.4,19344.8,11268.4,10424.2,15963.6,5928.1
9538.8,9890.2,27013.7,19193.9,11484.5,10673.9,16034.1,6049.1
9433.8,9791.6,26876.8,19141.3,11579.8,10862.5,16056.9,6102.5
9433.8,9791.6,26876.8,19141.3,11579.8,10862.5,16056.9,6102.5
9334.1,9746.2,26746.3,19100.1,11663.2,10943.8,16076.5,6154.4
9147.8,9657.8,26396.6,19017.9,11805.2,11070.5,16149.2,6272.8
9147.8,9657.8,26396.6,19017.9,11805.2,11070.5,16149.2,6272.8
9085.4,9631.4,26288.4,18968.1,11867.2,11132.5,16186.7,6328.7
9012.5,9592.7,26136.1,18821.5,12057.3,11253.9,16260.5,6413.7
9012.5,9592.7,26136.1,18821.5,12057.3,11253.9,16260.5,6413.7
8985.4,9579,26113.7,18766.4,12087.5,11329.8,16260.3,6423.9
8956.6,9565.8,26113.7,18766.4,12094.6,11343.2,16246.5,6423.9
8935.4,9561.1,26124.5,18796.5,12094.6,11343.2,16222.2,6425.5
8935.1,9560.3,26166.7,18822.7,12086.4,11341.5,16172.3,6376
8942.8,9566.3,26230.3,18849.1,12065.4,11333.2,16106.2,6327.7
8972.5,9580.9,26308.2,18888.1,12038.7,11317.7,16033.6,6270.8
9018.1,9602.8,26392.7,18933.8,12009.6,11298.5,15952.6,6202.3
9075,9630,26489,18985.2,11977.2,11249.1,15849.9,6110
9238.9,9711.2,26867.7,19115.6,11905.8,11188.9,15588.7,5889.9
9321.9,9748.3,26981.3,19183.5,11813.8,11148.6,15480.4,5802.8
9383.1,9799,27083.4,19249,11761.4,11102.2,15398.1,5733.7
9428.5,9821.2,27168.7,19309.8,11716.1,11056.8,15333.2,5674.5
9469.7,9841.8,27237.3,19362.7,11679.3,11016.2,15277.6,5623.5
9469.7,9841.8,27237.3,19362.7,11679.3,11016.2,15277.6,5623.5
9545,9879.2,27313.2,19418.3,11654.5,10977.5,15187.6,5541.4
9562.4,9889.1,27313.2,19418.3,11658.8,10992.4,15151.2,5509.4
9575.2,9899.8,27310.2,19416.3,11695.7,11024.1,15087.9,5475.8
9575.2,9899.8,27310.2,19416.3,11695.7,11024.1,15087.9,5475.8
9633.6,9938.9,27281.6,19345.9,11824.4,11075.6,15004.9,5400.2
9683.6,9973.6,27260.5,19283.4,11900.5,11118.4,14929.5,5348.6
9766,10033.9,27176.9,19197,12076.4,11167.5,14811.8,5177.5
9919,10130,27098.9,19057.2,12206.3,11373,14657,5048.6
10127.2,10234.2,27009.1,18863.8,12334.6,11494.7,14513.4,4942.8
10295.8,10313.1,26933.3,18703.5,12439.3,11595.2,14415.9,4872.6
10498.8,10370.9,26872.2,18578.8,12533.1,11683.8,14338,4811.6
10498.8,10370.9,26872.2,18578.8,12533.1,11683.8,14338,4811.6
10597.5,10423.6,26834,18466.2,12623.4,11769.1,14245.9,4736.4
10899,10557.8,26824.4,18258.5,12781.2,11912.8,13954.4,4498.4
11108.8,10762.3,26843.9,18102.9,12817.1,11952.1,13781.3,4359.1
11320.2,10869.1,26900.7,18070,12817.1,11952.1,13604,4206.5
11531.6,10978.3,26994.5,18070,12815.1,11920.1,13416.8,4040.3
11721.6,11084.3,27122.7,18097.1,12692.7,11862.2,13221.2,3864.1
11950.5,11206.3,27527.1,18185.2,12577.8,11785.2,13017.2,3681.5
12179.4,11321.8,27765.9,18288.2,12451.6,11701.3,12803.4,3491.6
12179.4,11321.8,27765.9,18288.2,12451.6,11701.3,12803.4,3491.6
12623.2,11545.8,28285.6,18536.1,12133.1,11287.7,12171.1,3103.9
12777.5,11644.7,28596.8,18738.1,11904.3,11061.2,12012,2930.4
12777.5,11644.7,28596.8,18738.1,11904.3,11061.2,12012,2930.4
12858.5,11701.6,29206.3,19326.8,11410.8,10661.2,11859.2,2633.4
12857.2,11722.5,29424.5,19536.7,11271.4,10539.3,11776.4,2528.7
12857.2,11722.5,29424.5,19536.7,11271.4,10539.3,11776.4,2528.7
12938.6,11796,29591.6,19619.4,11233,10463.7,11577.1,2296.2
12938.6,11796,29591.6,19619.4,11233,10463.7,11577.1,2296.2
12974.8,11811.2,29591.6,19594.9,11287.7,10501.8,11538.4,2236.3
12995.6,11811.2,29533.2,19498.2,11621.4,10598.5,11538.4,2216.2
13031.1,11798.1,29395,19323,11904.4,10760.3,11546.3,2216.2
13040.3,11764.6,28874.9,19066.6,12255.6,10974.8,11576.4,2217.6
12984.7,11703.2,28493.2,18742.9,12673.1,11239,11637.5,2251.9
12776.7,11349,27405.2,17874.6,13730,11923.4,11950.1,2489.4
12776.7,11349,27405.2,17874.6,13730,11923.4,11950.1,2489.4
12635.9,11175.4,26762.9,17309.4,14323.2,12710.7,12216.8,2700.3
12218.7,10750.2,25410.7,16151,15588.6,13572.2,12860.7,3209.8
12218.7,10750.2,25410.7,16151,15588.6,13572.2,12860.7,3209.8
11965.3,10535.3,24714.2,15561,16249.6,14005.4,13201.8,3474.7
11731,10344.4,24051.8,14956.6,16903.8,14407.7,13515.3,3713.6
11387.3,10003.2,22911.6,13789.2,18504.9,15067.7,14236.2,4111.5
11387.3,10003.2,22911.6,13789.2,18504.9,15067.7,14236.2,4111.5
11238.5,9844.9,22465.1,13305.6,18847.8,15495.5,14430.1,4435.4
11238.5,9844.9,22465.1,13305.6,18847.8,15495.5,14430.1,4435.4
10949.8,9578.8,21695,12450.6,19281.1,15715,14742.6,4704.1
10800.4,9456.8,21563.6,12336.6,19397.6,15764.8,14901.6,4843.2
10800.4,9456.8,21563.6,12336.6,19397.6,15764.8,14901.6,4843.2
10489.1,9208.2,21350.4,12227.9,19546.4,15835.3,15273.8,5160.7
10278.3,9094.9,21238.6,12172.1,19597.2,15868.2,15425.4,5282.6
10101,9011.4,21166,12157.1,19621.6,15889.2,15523.5,5371.3
